fm_path,name,sherdog
/fighter-profile/Nick%20Maximov/198424/,Nick Maximov,http://www.sherdog.com/fighter/Nick-Maximov-302823
/fighter-profile/Cameron%20Rowston/167495/,Cameron Rowston,http://www.sherdog.com/fighter/Cameron-Rowston-239381
/fighter-profile/Zachary%20Reese/96170/,Zachary Reese,http://www.sherdog.com/fighter/Zachary-Reese-100903
/fighter-profile/James%20Bochnovic/113387/,James Bochnovic,http://www.sherdog.com/fighter/James-Bochnovic-130011
/fighter-profile/Ramazan%20Emeev/73927/,Ramazan Emeev,http://www.sherdog.com/fighter/Ramazan-Emeev-72356
/fighter-profile/Joey%20Rivera/15628/,Joey Rivera,http://www.sherdog.com/fighter/Joey-Rivera-29455
/fighter-profile/Leo%20Kuntz/44540/,Leo Kuntz,http://www.sherdog.com/fighter/Leo-Kuntz-44602
/fighter-profile/Luke%20Fernandez/232933/,Luke Fernandez,http://www.sherdog.com/fighter/Luke-Fernandez-376548
/fighter-profile/Gadzhi%20Omargadzhiev/121131/,Gadzhi Omargadzhiev,http://www.sherdog.com/fighter/Gadzhi-Omargadzhiev-145315
/fighter-profile/Antonio%20Arroyo/135318/,Antonio Arroyo,http://www.sherdog.com/fighter/Antonio-Arroyo-173979
/fighter-profile/Braxton%20Smith/128499/,Braxton Smith,http://www.sherdog.com/fighter/Braxton-Smith-159321
/fighter-profile/Abdul-Rakhman%20Yakhyaev/248301/,Abdul-Rakhman Yakhyaev,http://www.sherdog.com/fighter/AbdulRakhman-Yakhyaev-395509
/fighter-profile/Magomed%20Gadzhiyasulov/185477/,Magomed Gadzhiyasulov,http://www.sherdog.com/fighter/Magomed-Gadzhiyasulov-272659
/fighter-profile/Maki%20Pitolo/51547/,Maki Pitolo,http://www.sherdog.com/fighter/Maki-Pitolo-51049
/fighter-profile/Joe%20Riggs/2744/,Joe Riggs,http://www.sherdog.com/fighter/Joe-Riggs-2765
/fighter-profile/Nick%20Catone/3237/,Nick Catone,http://www.sherdog.com/fighter/Nick-Catone-23006
/fighter-profile/Marco%20Tulio/178782/,Marco Tulio,http://www.sherdog.com/fighter/Marco-Tulio-263543
/fighter-profile/Cesar%20Almeida/156838/,Cesar Almeida,http://www.sherdog.com/fighter/Cesar-Almeida-217983
/fighter-profile/Claudio%20Ribeiro/172025/,Claudio Ribeiro,http://www.sherdog.com/fighter/Claudio-Ribeiro-249103
/fighter-profile/Albert%20Duraev/88917/,Albert Duraev,http://www.sherdog.com/fighter/Albert-Duraev-86841
/fighter-profile/Andrey%20Pulyaev/251112/,Andrey Pulyaev,http://www.sherdog.com/fighter/Andrey-Pulyaev-398399
/fighter-profile/Denis%20Tiuliulin/163198/,Denis Tiuliulin,http://www.sherdog.com/fighter/Denis-Tiuliulin-230989
/fighter-profile/Joseph%20Holmes/190065/,Joseph Holmes,http://www.sherdog.com/fighter/Joseph-Holmes-285543
/fighter-profile/Joao%20Zeferino/35445/,Joao Zeferino,http://www.sherdog.com/fighter/Joao-Zeferino-17577
/fighter-profile/Michael%20Kuiper/41476/,Michael Kuiper,http://www.sherdog.com/fighter/Michael-Kuiper-42901
/fighter-profile/Paul%20Bradley/37550/,Paul Bradley,http://www.sherdog.com/fighter/Paul-Bradley-19726
/fighter-profile/Andre%20Fialho/143273/,Andre Fialho,http://www.sherdog.com/fighter/Andre-Fialho-188171
/fighter-profile/Niko%20Price/94173/,Niko Price,http://www.sherdog.com/fighter/Niko-Price-96921
/fighter-profile/Kalinn%20Williams/146914/,Kalinn Williams,http://www.sherdog.com/fighter/Kalinn-Williams-198129
/fighter-profile/Zelim%20Imadaev/163702/,Zelim Imadaev,http://www.sherdog.com/fighter/Zelim-Imadaev-232055
/fighter-profile/Diego%20Sanchez/10806/,Diego Sanchez,http://www.sherdog.com/fighter/Diego-Sanchez-4824
/fighter-profile/Tristan%20Connelly/62546/,Tristan Connelly,http://www.sherdog.com/fighter/Tristan-Connelly-61364
/fighter-profile/Jake%20Matthews/108707/,Jake Matthews,http://www.sherdog.com/fighter/Jake-Matthews-122139
/fighter-profile/Aliaskhab%20Khizriev/152718/,Aliaskhab Khizriev,http://www.sherdog.com/fighter/Aliaskhab-Khizriev-209647
/fighter-profile/Keith%20Berish/46363/,Keith Berish,http://www.sherdog.com/fighter/Keith-Berish-46314
/fighter-profile/Charlie%20Brenneman/3625/,Charlie Brenneman,http://www.sherdog.com/fighter/Charlie-Brenneman-23403
/fighter-profile/Dan%20Hardy/22584/,Dan Hardy,http://www.sherdog.com/fighter/Dan-Hardy-10629
/fighter-profile/Josh%20Koscheck/21394/,Josh Koscheck,http://www.sherdog.com/fighter/Josh-Koscheck-9418
/fighter-profile/Yoshiyuki%20Yoshida/24005/,Yoshiyuki Yoshida,http://www.sherdog.com/fighter/Yoshiyuki-Yoshida-12073
/fighter-profile/Luigi%20Fioravanti/24130/,Luigi Fioravanti,http://www.sherdog.com/fighter/Luigi-Fioravanti-12199
/fighter-profile/Kevin%20Burns/38313/,Kevin Burns,http://www.sherdog.com/fighter/Kevin-Burns-20512
/fighter-profile/Tom%20Speer/34530/,Tom Speer,http://www.sherdog.com/fighter/Tom-Speer-16635
/fighter-profile/Rich%20Clementi/1033/,Rich Clementi,http://www.sherdog.com/fighter/Rich-Clementi-1046
/fighter-profile/Chad%20Reiner/25922/,Chad Reiner,http://www.sherdog.com/fighter/Chad-Reiner-14016
/fighter-profile/Wagner%20Prado/53888/,Wagner Prado,http://www.sherdog.com/fighter/Wagner-Prado-53134
/fighter-profile/Rodney%20Wallace/19475/,Rodney Wallace,http://www.sherdog.com/fighter/Rodney-Wallace-33343
/fighter-profile/Aaron%20Rosa/27030/,Aaron Rosa,http://www.sherdog.com/fighter/Aaron-Rosa-15129
/fighter-profile/Ricardo%20Romero/4193/,Ricardo Romero,http://www.sherdog.com/fighter/Ricardo-Romero-23978
/fighter-profile/Razak%20Al-Hassan/3549/,Razak Al-Hassan,http://www.sherdog.com/fighter/Razak-AlHassan-23326
/fighter-profile/Buddy%20Roberts/4027/,Buddy Roberts,http://www.sherdog.com/fighter/Buddy-Roberts-23811
/fighter-profile/Lucio%20Linhares/22499/,Lucio Linhares,http://www.sherdog.com/fighter/Lucio-Linhares-10543
/fighter-profile/Evan%20Tanner/210/,Evan Tanner,http://www.sherdog.com/fighter/Evan-Tanner-212
/fighter-profile/Kalib%20Starnes/14064/,Kalib Starnes,http://www.sherdog.com/fighter/Kalib-Starnes-8095
/fighter-profile/Antwain%20Britt/43288/,Antwain Britt,http://www.sherdog.com/fighter/Antwain-Britt-22505
/fighter-profile/Shane%20Primm/36163/,Shane Primm,http://www.sherdog.com/fighter/Shane-Primm-18304
/fighter-profile/Ryan%20Lopez/35787/,Ryan Lopez,http://www.sherdog.com/fighter/Ryan-Lopez-17924
/fighter-profile/Dan%20Spohn/31880/,Dan Spohn,http://www.sherdog.com/fighter/Dan-Spohn-39485
/fighter-profile/Chris%20Fields/46782/,Chris Fields,http://www.sherdog.com/fighter/Chris-Fields-46747
/fighter-profile/Anton%20Berzin/71243/,Anton Berzin,http://www.sherdog.com/fighter/Anton-Berzin-69707
/fighter-profile/Georges%20St.%20Pierre/9489/,Georges St. Pierre,http://www.sherdog.com/fighter/Georges-St-Pierre-3500
/fighter-profile/Cung%20Le/26786/,Cung Le,http://www.sherdog.com/fighter/Cung-Le-14883
/fighter-profile/Jason%20Miller/13768/,Jason Miller,http://www.sherdog.com/fighter/Jason-Miller-7798
/fighter-profile/Jorge%20Rivera/2692/,Jorge Rivera,http://www.sherdog.com/fighter/Jorge-Rivera-2712
/fighter-profile/Denis%20Kang/924/,Denis Kang,http://www.sherdog.com/fighter/Denis-Kang-935
/fighter-profile/Jason%20Day/12784/,Jason Day,http://www.sherdog.com/fighter/Jason-Day-6811
/fighter-profile/Charles%20McCarthy/13957/,Charles McCarthy,http://www.sherdog.com/fighter/Charles-McCarthy-7987
/fighter-profile/Elvis%20Sinosic/279/,Elvis Sinosic,http://www.sherdog.com/fighter/Elvis-Sinosic-281
/fighter-profile/Josh%20Haynes/12230/,Josh Haynes,http://www.sherdog.com/fighter/Josh-Haynes-6254
/fighter-profile/Ross%20Pointon/12517/,Ross Pointon,http://www.sherdog.com/fighter/Ross-Pointon-6541
/fighter-profile/Kristian%20Rothaermel/936/,Kristian Rothaermel,http://www.sherdog.com/fighter/Kristian-Rothaermel-949
/fighter-profile/Tom%20DeBlass/15915/,Tom DeBlass,http://www.sherdog.com/fighter/Tom-DeBlass-29744
/fighter-profile/Steve%20Cantwell/24710/,Steve Cantwell,http://www.sherdog.com/fighter/Steve-Cantwell-12785
/fighter-profile/Eddie%20Gordon/67892/,Eddie Gordon,http://www.sherdog.com/fighter/Eddie-Gordon-66410
/fighter-profile/Antonio%20Mendes/13080/,Antonio Mendes,http://www.sherdog.com/fighter/Antonio-Mendes-7110
/fighter-profile/Houston%20Alexander/2332/,Houston Alexander,http://www.sherdog.com/fighter/Houston-Alexander-2352
/fighter-profile/Rolles%20Gracie/4430/,Rolles Gracie,http://www.sherdog.com/fighter/Rolles-Gracie-24217
/fighter-profile/Jules%20Bruchez/39861/,Jules Bruchez,http://www.sherdog.com/fighter/Jules-Bruchez-41539
/fighter-profile/Lance%20Evans/22161/,Lance Evans,http://www.sherdog.com/fighter/Lance-Evans-10199
/fighter-profile/Mike%20Massenzio/24776/,Mike Massenzio,http://www.sherdog.com/fighter/Mike-Massenzio-12852
/fighter-profile/Goran%20Reljic/22127/,Goran Reljic,http://www.sherdog.com/fighter/Goran-Reljic-10165
/fighter-profile/Mike%20Stewart/20504/,Mike Stewart,http://www.sherdog.com/fighter/Mike-Stewart-34377
/fighter-profile/Hector%20Ramirez/22537/,Hector Ramirez,http://www.sherdog.com/fighter/Hector-Ramirez-10581
/fighter-profile/Terry%20Martin/13172/,Terry Martin,http://www.sherdog.com/fighter/Terry-Martin-7202
/fighter-profile/Mike%20Kyle/9608/,Mike Kyle,http://www.sherdog.com/fighter/Mike-Kyle-3619
/fighter-profile/Mounir%20Lazzez/98164/,Mounir Lazzez,http://www.sherdog.com/fighter/Mounir-Lazzez-104851
/fighter-profile/Sabah%20Homasi/50814/,Sabah Homasi,http://www.sherdog.com/fighter/Sabah-Homasi-47068
/fighter-profile/Charlie%20Ward/130313/,Charlie Ward,http://www.sherdog.com/fighter/Charlie-Ward-163615
/fighter-profile/Impa%20Kasanganay/202248/,Impa Kasanganay,http://www.sherdog.com/fighter/Impa-Kasanganay-310489
/fighter-profile/Mickey%20Gall/128408/,Mickey Gall,http://www.sherdog.com/fighter/Mickey-Gall-160145
/fighter-profile/Donald%20Cerrone/27006/,Donald Cerrone,http://www.sherdog.com/fighter/Donald-Cerrone-15105
/fighter-profile/Bojan%20Velickovic/78579/,Bojan Velickovic,http://www.sherdog.com/fighter/Bojan-Velickovic-76620
/fighter-profile/Jessin%20Ayari/56154/,Jessin Ayari,http://www.sherdog.com/fighter/Jessin-Ayari-55449
/fighter-profile/Carlos%20Prates/93495/,Carlos Prates,http://www.sherdog.com/fighter/Carlos-Prates-95593
/fighter-profile/Gabriel%20Bonfim/140968/,Gabriel Bonfim,http://www.sherdog.com/fighter/Gabriel-Bonfim-185083
/fighter-profile/Preston%20Parsons/135018/,Preston Parsons,http://www.sherdog.com/fighter/Preston-Parsons-173219
/fighter-profile/Louis%20Cosce/188038/,Louis Cosce,http://www.sherdog.com/fighter/Louis-Cosce-282403
/fighter-profile/Michael%20Morales/181445/,Michael Morales,http://www.sherdog.com/fighter/Michael-Morales-268041
/fighter-profile/James%20Krause/17910/,James Krause,http://www.sherdog.com/fighter/James-Krause-31766
/fighter-profile/Bristol%20Marunde/24878/,Bristol Marunde,http://www.sherdog.com/fighter/Bristol-Marunde-12961
/fighter-profile/Jimmy%20Quinlan/86841/,Jimmy Quinlan,http://www.sherdog.com/fighter/Jimmy-Quinlan-84661
/fighter-profile/Fraser%20Opie/54906/,Fraser Opie,http://www.sherdog.com/fighter/Fraser-Opie-54244
/fighter-profile/Shavkat%20Rakhmonov/138031/,Shavkat Rakhmonov,http://www.sherdog.com/fighter/Shavkat-Rakhmonov-179185
/fighter-profile/Belal%20Muhammad/99960/,Belal Muhammad,http://www.sherdog.com/fighter/Belal-Muhammad-108315
/fighter-profile/Anthony%20Pettis/6809/,Anthony Pettis,http://www.sherdog.com/fighter/Anthony-Pettis-26627
/fighter-profile/Rory%20MacDonald/25924/,Rory MacDonald,http://www.sherdog.com/fighter/Rory-MacDonald-14018
/fighter-profile/Nah-Shon%20Burrell/54278/,Nah-Shon Burrell,http://www.sherdog.com/fighter/NahShon-Burrell-53596
/fighter-profile/Daniel%20Stittgen/40706/,Daniel Stittgen,http://www.sherdog.com/fighter/Daniel-Stittgen-42258
/fighter-profile/Mike%20Ricci/19662/,Mike Ricci,http://www.sherdog.com/fighter/Mike-Ricci-33532
/fighter-profile/Jon%20Manley/6814/,Jon Manley,http://www.sherdog.com/fighter/Jon-Manley-26632
/fighter-profile/Eddy%20Ellis/10226/,Eddy Ellis,http://www.sherdog.com/fighter/Eddy-Ellis-4241
/fighter-profile/Jesse%20Barrett/26771/,Jesse Barrett,http://www.sherdog.com/fighter/Jesse-Barrett-14868
/fighter-profile/Carlo%20Pedersoli%20Jr./132642/,Carlo Pedersoli Jr.,http://www.sherdog.com/fighter/Carlo-Pedersoli-Jr-168505
/fighter-profile/Brian%20Ebersole/2993/,Brian Ebersole,http://www.sherdog.com/fighter/Brian-Ebersole-3015
/fighter-profile/Thiago%20de%20Oliveira%20Perpetuo/53868/,Thiago de Oliveira Perpetuo,http://www.sherdog.com/fighter/Thiago-de-Oliveira-Perpetuo-53207
/fighter-profile/Robbie%20Lawler/2225/,Robbie Lawler,http://www.sherdog.com/fighter/Robbie-Lawler-2245
/fighter-profile/Jon%20Fitch/10845/,Jon Fitch,http://www.sherdog.com/fighter/Jon-Fitch-4865
/fighter-profile/Mike%20Pierce/5602/,Mike Pierce,http://www.sherdog.com/fighter/Mike-Pierce-25415
/fighter-profile/T.J.%20Waldburger/27026/,T.J. Waldburger,http://www.sherdog.com/fighter/TJ-Waldburger-15125
/fighter-profile/T.J.%20Grant/33814/,T.J. Grant,http://www.sherdog.com/fighter/TJ-Grant-15906
/fighter-profile/Ricardo%20Funch/4272/,Ricardo Funch,http://www.sherdog.com/fighter/Ricardo-Funch-24057
/fighter-profile/Amir%20Sadollah/20198/,Amir Sadollah,http://www.sherdog.com/fighter/Amir-Sadollah-34071
/fighter-profile/Bubba%20Bush/15285/,Bubba Bush,http://www.sherdog.com/fighter/Bubba-Bush-29111
/fighter-profile/Roger%20Gracie/37675/,Roger Gracie,http://www.sherdog.com/fighter/Roger-Gracie-19854
/fighter-profile/Themba%20Gorimbo/104488/,Themba Gorimbo,http://www.sherdog.com/fighter/Themba-Gorimbo-117729
/fighter-profile/Derrick%20Krantz/27612/,Derrick Krantz,http://www.sherdog.com/fighter/Derrick-Krantz-35518
/fighter-profile/Chad%20Laprise/71211/,Chad Laprise,http://www.sherdog.com/fighter/Chad-Laprise-69681
/fighter-profile/Hector%20Urbina/36030/,Hector Urbina,http://www.sherdog.com/fighter/Hector-Urbina-18168
/fighter-profile/Alvaro%20Herrera/44552/,Alvaro Herrera,http://www.sherdog.com/fighter/Alvaro-Herrera-44627
/fighter-profile/Dwight%20Grant/70609/,Dwight Grant,http://www.sherdog.com/fighter/Dwight-Grant-68983
/fighter-profile/Gabriel%20Green/145483/,Gabriel Green,http://www.sherdog.com/fighter/Gabriel-Green-195027
/fighter-profile/Christian%20Aguilera/91172/,Christian Aguilera,http://www.sherdog.com/fighter/Christian-Aguilera-90555
/fighter-profile/Yaroslav%20Amosov/98213/,Yaroslav Amosov,http://www.sherdog.com/fighter/Yaroslav-Amosov-104911
/fighter-profile/Philip%20Rowe/108165/,Philip Rowe,http://www.sherdog.com/fighter/Philip-Rowe-121067
/fighter-profile/Anthony%20Rocco%20Martin/82546/,Anthony Rocco Martin,http://www.sherdog.com/fighter/Anthony-Rocco-Martin-80436
/fighter-profile/Craig%20White/48156/,Craig White,http://www.sherdog.com/fighter/Craig-White-47948
/fighter-profile/Hyun%20Gyu%20Lim/38836/,Hyun Gyu Lim,http://www.sherdog.com/fighter/Hyun-Gyu-Lim-21040
/fighter-profile/Kiichi%20Kunimoto/38835/,Kiichi Kunimoto,http://www.sherdog.com/fighter/Kiichi-Kunimoto-21039
/fighter-profile/William%20Macario/71190/,William Macario,http://www.sherdog.com/fighter/William-Macario-69624
/fighter-profile/Rodrigo%20Goiana%20de%20Lima/83204/,Rodrigo Goiana de Lima,http://www.sherdog.com/fighter/Rodrigo-Goiana-de-Lima-81136
/fighter-profile/Gasan%20Umalatov/53824/,Gasan Umalatov,http://www.sherdog.com/fighter/Gasan-Umalatov-53109
/fighter-profile/Cameron%20Diffley/78325/,Cameron Diffley,http://www.sherdog.com/fighter/Cameron-Diffley-76371
/fighter-profile/Frank%20Camacho/42900/,Frank Camacho,http://www.sherdog.com/fighter/Frank-Camacho-22114
/fighter-profile/Dong%20Hyun%20Kim/34271/,Dong Hyun Kim,http://www.sherdog.com/fighter/Dong-Hyun-Kim-16374
/fighter-profile/Jay%20Hieron/21244/,Jay Hieron,http://www.sherdog.com/fighter/Jay-Hieron-9267
/fighter-profile/Tarec%20Saffiedine/42700/,Tarec Saffiedine,http://www.sherdog.com/fighter/Tarec-Saffiedine-21912
/fighter-profile/Sean%20Pierson/565/,Sean Pierson,http://www.sherdog.com/fighter/Sean-Pierson-573
/fighter-profile/Carlos%20Eduardo%20Rocha/27277/,Carlos Eduardo Rocha,http://www.sherdog.com/fighter/Carlos-Eduardo-Rocha-35142
/fighter-profile/Albert%20Tumenov/61421/,Albert Tumenov,http://www.sherdog.com/fighter/Albert-Tumenov-60198
/fighter-profile/Viscardi%20Andrade/16464/,Viscardi Andrade,http://www.sherdog.com/fighter/Viscardi-Andrade-30298
/fighter-profile/Leonardo%20Mafra%20Texeira/78653/,Leonardo Mafra Texeira,http://www.sherdog.com/fighter/Leonardo-Mafra-Texeira-76653
/fighter-profile/Quinn%20Mulhern/3105/,Quinn Mulhern,http://www.sherdog.com/fighter/Quinn-Mulhern-22873
/fighter-profile/Brock%20Jardine/28791/,Brock Jardine,http://www.sherdog.com/fighter/Brock-Jardine-36630
/fighter-profile/Thiago%20Alves/11975/,Thiago Alves,http://www.sherdog.com/fighter/Thiago-Alves-5998
/fighter-profile/Dustin%20Hazelett/23421/,Dustin Hazelett,http://www.sherdog.com/fighter/Dustin-Hazelett-11481
/fighter-profile/Nick%20Osipczak/16201/,Nick Osipczak,http://www.sherdog.com/fighter/Nick-Osipczak-30033
/fighter-profile/Jesse%20Lennox/35019/,Jesse Lennox,http://www.sherdog.com/fighter/Jesse-Lennox-17139
/fighter-profile/Brian%20Foster/35588/,Brian Foster,http://www.sherdog.com/fighter/Brian-Foster-17723
/fighter-profile/John%20Hathaway/34599/,John Hathaway,http://www.sherdog.com/fighter/John-Hathaway-16704
/fighter-profile/Leo%20Bercier/78088/,Leo Bercier,http://www.sherdog.com/fighter/Leo-Bercier-76120
/fighter-profile/Mike%20Jasper/82236/,Mike Jasper,http://www.sherdog.com/fighter/Mike-Jasper-80089
/fighter-profile/B.J.%20Penn/1293/,B.J. Penn,http://www.sherdog.com/fighter/BJ-Penn-1307
/fighter-profile/Gleison%20Tibau/11970/,Gleison Tibau,http://www.sherdog.com/fighter/Gleison-Tibau-5993
/fighter-profile/Sean%20Sherk/275/,Sean Sherk,http://www.sherdog.com/fighter/Sean-Sherk-277
/fighter-profile/Koji%20Oishi/247/,Koji Oishi,http://www.sherdog.com/fighter/Koji-Oishi-249
/fighter-profile/Drew%20Fickett/716/,Drew Fickett,http://www.sherdog.com/fighter/Drew-Fickett-725
/fighter-profile/Karo%20Parisyan/11131/,Karo Parisyan,http://www.sherdog.com/fighter/Karo-Parisyan-5153
/fighter-profile/Jeremy%20Jackson/2631/,Jeremy Jackson,http://www.sherdog.com/fighter/Jeremy-Jackson-2651
/fighter-profile/Ben%20Askren/41180/,Ben Askren,http://www.sherdog.com/fighter/Ben-Askren-42390
/fighter-profile/Jorge%20Santiago/11712/,Jorge Santiago,http://www.sherdog.com/fighter/Jorge-Santiago-5735
/fighter-profile/Mario%20Miranda/4068/,Mario Miranda,http://www.sherdog.com/fighter/Mario-Miranda-23852
/fighter-profile/Nate%20Quarry/2363/,Nate Quarry,http://www.sherdog.com/fighter/Nate-Quarry-2383
/fighter-profile/Bill%20Mahood/10373/,Bill Mahood,http://www.sherdog.com/fighter/Bill-Mahood-4388
/fighter-profile/Alex%20Schoenauer/9986/,Alex Schoenauer,http://www.sherdog.com/fighter/Alex-Schoenauer-4000
/fighter-profile/Drew%20McFedries/2366/,Drew McFedries,http://www.sherdog.com/fighter/Drew-McFedries-2386
/fighter-profile/Floyd%20Sword/337/,Floyd Sword,http://www.sherdog.com/fighter/Floyd-Sword-340
/fighter-profile/Pete%20Sell/13765/,Pete Sell,http://www.sherdog.com/fighter/Pete-Sell-7795
/fighter-profile/Bobby%20Voelker/33071/,Bobby Voelker,http://www.sherdog.com/fighter/Bobby-Voelker-15156
/fighter-profile/Ricardo%20Almeida/11/,Ricardo Almeida,http://www.sherdog.com/fighter/Ricardo-Almeida-11
/fighter-profile/Edwin%20Dewees/711/,Edwin Dewees,http://www.sherdog.com/fighter/Edwin-Dewees-720
/fighter-profile/Allan%20Goes/194/,Allan Goes,http://www.sherdog.com/fighter/Allan-Goes-196
/fighter-profile/Carlos%20Newton/7/,Carlos Newton,http://www.sherdog.com/fighter/Carlos-Newton-7
/fighter-profile/Ken%20Shamrock/4/,Ken Shamrock,http://www.sherdog.com/fighter/Ken-Shamrock-4
/fighter-profile/Matt%20Lindland/274/,Matt Lindland,http://www.sherdog.com/fighter/Matt-Lindland-276
/fighter-profile/Jay%20Silva/20535/,Jay Silva,http://www.sherdog.com/fighter/Jay-Silva-34408
/fighter-profile/Jake%20Rosholt/3545/,Jake Rosholt,http://www.sherdog.com/fighter/Jake-Rosholt-23322
/fighter-profile/Jason%20Thacker/24615/,Jason Thacker,http://www.sherdog.com/fighter/Jason-Thacker-12690
/fighter-profile/Kenny%20Florian/13991/,Kenny Florian,http://www.sherdog.com/fighter/Kenny-Florian-8021
/fighter-profile/Steve%20Montgomery/49440/,Steve Montgomery,http://www.sherdog.com/fighter/Steve-Montgomery-49092
/fighter-profile/Luke%20Zachrich/33628/,Luke Zachrich,http://www.sherdog.com/fighter/Luke-Zachrich-15720
/fighter-profile/Kenny%20Robertson/18121/,Kenny Robertson,http://www.sherdog.com/fighter/Kenny-Robertson-31978
/fighter-profile/Ryo%20Chonan/1816/,Ryo Chonan,http://www.sherdog.com/fighter/Ryo-Chonan-1831
/fighter-profile/Tony%20DeSouza/479/,Tony DeSouza,http://www.sherdog.com/fighter/Tony-DeSouza-487
/fighter-profile/Rob%20Kimmons/21826/,Rob Kimmons,http://www.sherdog.com/fighter/Rob-Kimmons-9863
/fighter-profile/Tim%20McKenzie/9081/,Tim McKenzie,http://www.sherdog.com/fighter/Tim-McKenzie-3089
/fighter-profile/Dave%20Menne/243/,Dave Menne,http://www.sherdog.com/fighter/Dave-Menne-245
/fighter-profile/Amar%20Suloev/1977/,Amar Suloev,http://www.sherdog.com/fighter/Amar-Suloev-1995
/fighter-profile/Curtis%20Stout/277/,Curtis Stout,http://www.sherdog.com/fighter/Curtis-Stout-279
/fighter-profile/Alan%20Jouban/67414/,Alan Jouban,http://www.sherdog.com/fighter/Alan-Jouban-65878
/fighter-profile/Simeon%20Thoresen/37797/,Simeon Thoresen,http://www.sherdog.com/fighter/Simeon-Thoresen-19977
/fighter-profile/Lance%20Benoist/60959/,Lance Benoist,http://www.sherdog.com/fighter/Lance-Benoist-59764
/fighter-profile/Clay%20Harvison/38926/,Clay Harvison,http://www.sherdog.com/fighter/Clay-Harvison-21131
/fighter-profile/Luan%20Chagas/102533/,Luan Chagas,http://www.sherdog.com/fighter/Luan-Chagas-113505
/fighter-profile/Brandon%20Thatch/43083/,Brandon Thatch,http://www.sherdog.com/fighter/Brandon-Thatch-22298
/fighter-profile/Paulo%20Thiago/25250/,Paulo Thiago,http://www.sherdog.com/fighter/Paulo-Thiago-13336
/fighter-profile/Mike%20Davis/148962/,Mike Davis,http://www.sherdog.com/fighter/Mike-Davis-202169
/fighter-profile/Olivier%20Aubin-Mercier/88319/,Olivier Aubin-Mercier,http://www.sherdog.com/fighter/Olivier-AubinMercier-86241
/fighter-profile/Dan%20Moret/53193/,Dan Moret,http://www.sherdog.com/fighter/Dan-Moret-52514
/fighter-profile/Jason%20Saggo/59082/,Jason Saggo,http://www.sherdog.com/fighter/Jason-Saggo-58213
/fighter-profile/Lukasz%20Sajewski/17259/,Lukasz Sajewski,http://www.sherdog.com/fighter/Lukasz-Sajewski-31110
/fighter-profile/Rashid%20Magomedov/39845/,Rashid Magomedov,http://www.sherdog.com/fighter/Rashid-Magomedov-41524
/fighter-profile/Christos%20Giagos/69690/,Christos Giagos,http://www.sherdog.com/fighter/Christos-Giagos-68130
/fighter-profile/Daichi%20Abe/144224/,Daichi Abe,http://www.sherdog.com/fighter/Daichi-Abe-191861
/fighter-profile/Zak%20Ottow/95899/,Zak Ottow,http://www.sherdog.com/fighter/Zak-Ottow-100359
/fighter-profile/Bobby%20Nash/77234/,Bobby Nash,http://www.sherdog.com/fighter/Bobby-Nash-75423
/fighter-profile/Anton%20Zafir/88474/,Anton Zafir,http://www.sherdog.com/fighter/Anton-Zafir-86294
/fighter-profile/David%20Michaud/54450/,David Michaud,http://www.sherdog.com/fighter/David-Michaud-53778
/fighter-profile/Ange%20Loosa/93588/,Ange Loosa,http://www.sherdog.com/fighter/Ange-Loosa-95799
/fighter-profile/Sultan%20Aliev/90676/,Sultan Aliev,http://www.sherdog.com/fighter/Sultan-Aliev-89761
/fighter-profile/Salim%20Touahri/75262/,Salim Touahri,http://www.sherdog.com/fighter/Salim-Touahri-73527
/fighter-profile/Elves%20Brener/161774/,Elves Brener,http://www.sherdog.com/fighter/Elves-Brener-224229
/fighter-profile/Antonio%20dos%20Santos%20Jr./46792/,Antonio dos Santos Jr.,http://www.sherdog.com/fighter/Antonio-dos-Santos-Jr-46759
/fighter-profile/Daniel%20Roberts/4214/,Daniel Roberts,http://www.sherdog.com/fighter/Daniel-Roberts-23999
/fighter-profile/Dennis%20Hallman/273/,Dennis Hallman,http://www.sherdog.com/fighter/Dennis-Hallman-275
/fighter-profile/Chris%20Wilson/21258/,Chris Wilson,http://www.sherdog.com/fighter/Chris-Wilson-9281
/fighter-profile/Papy%20Abedi/38609/,Papy Abedi,http://www.sherdog.com/fighter/Papy-Abedi-20812
/fighter-profile/Jake%20Heun/68450/,Jake Heun,http://www.sherdog.com/fighter/Jake-Heun-66992
/fighter-profile/Ryan%20Madigan/34447/,Ryan Madigan,http://www.sherdog.com/fighter/Ryan-Madigan-16551
/fighter-profile/Luke%20Cummo/12404/,Luke Cummo,http://www.sherdog.com/fighter/Luke-Cummo-6428
/fighter-profile/Akihiro%20Gono/1204/,Akihiro Gono,http://www.sherdog.com/fighter/Akihiro-Gono-1217
/fighter-profile/Pete%20Spratt/9185/,Pete Spratt,http://www.sherdog.com/fighter/Pete-Spratt-3195
/fighter-profile/Scott%20Rosa/59652/,Scott Rosa,http://www.sherdog.com/fighter/Scott-Rosa-58534
/fighter-profile/Torrez%20Finney/234922/,Torrez Finney,http://www.sherdog.com/fighter/Torrez-Finney-379262
/fighter-profile/Kenan%20Song/139062/,Kenan Song,http://www.sherdog.com/fighter/Kenan-Song-181737
/fighter-profile/Francisco%20Trinaldo/17252/,Francisco Trinaldo,http://www.sherdog.com/fighter/Francisco-Trinaldo-31103
